lat,lon,STATEFP,COUNTYFP,county_fips,state,BUYER_DEA_NO,pharmacy,address,pills,link,BUYER_STATE,BUYER_COUNTY
34.4914257,-85.825284,1,49,1049,AL,BA8873122,AMERICA'S BEST CARE PLUS INC,266 INDUSTRIAL DRIVE PO BOX 1517  RAINSVILLE  AL 35986,22300,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BA8873122.csv,AL,DE KALB
34.3573671,-86.0143554,1,49,1049,AL,FG0303329,GERALDINE DRUGS,PO BOX 158 41554 ALABAMA HWY 75  GERALDINE  AL 35974,645454,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FG0303329.csv,AL,DE KALB
34.3601495,-86.0086551,1,49,1049,AL,AG3471226,GERALDINE DRUG COMPANY,41554 AL HIGHWAY 75 P O  BOX 158  GERALDINE  AL 35974,60020,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AG3471226.csv,AL,DE KALB
33.6597925,-87.601734,1,57,1057,AL,FB3265851,BERRY DISCOUNT APOTHECARY,31 DEPOT STREET  BERRY  AL 35546,38700,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FB3265851.csv,AL,FAYETTE
33.6597925,-87.601734,1,57,1057,AL,BB4326244,BERRY PHARMACY,31 DEPOT STREET  P O  BOX 441  BERRY  AL 35546,240200,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BB4326244.csv,AL,FAYETTE
33.6181061,-86.6117292,1,73,1073,AL,BR5154810,ALABAMA CVS PHARMACY,315 MAIN ST   TRUSSVILLE  AL 35173,2073160,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5154810.csv,AL,JEFFERSON
33.605268,-86.6375289,1,73,1073,AL,BT6966913,TARGET STORES A DIV.OF TARGET CORP.,1654 GADSDEN HWY   TRUSSVILLE  AL 35235,692790,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BT6966913.csv,AL,JEFFERSON
33.6151349,-86.6180372,1,73,1073,AL,BW5742297,WINN-DIXIE PHARMACY,465 MAIN STREET  TRUSSVILLE  AL 35173,562630,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW5742297.csv,AL,JEFFERSON
33.701431,-86.602469,1,73,1073,AL,BC4397104,CARROLL TOTAL CARE PHARMACY,CARROLL  GREG W RPH 6767 OLD SPRINGVILLE ROAD  PINSON  AL 35126,791430,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BC4397104.csv,AL,JEFFERSON
33.5340441,-86.6922716,1,73,1073,AL,BS9994066,SAM'S PHARMACY 10-8212,3900 GRANTS MILL ROAD  IRONDALE  AL 35210,263900,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BS9994066.csv,AL,JEFFERSON
33.5427514,-86.6895219,1,73,1073,AL,BF2984866,FOOD WORLD NO 29,2804 CRESTWOOD BLVD  BIRMINGHAM  AL 35210,97700,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BF2984866.csv,AL,JEFFERSON
34.4665226,-85.7002983,1,49,1049,AL,BK9378440,KILGORE EXPRESS PHARMACY #2,103 GREENHILL BLVD NW PO BOX 680905  FORT PAYNE  AL 35967,1885260,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BK9378440.csv,AL,DE KALB
34.4383964,-85.7549547,1,49,1049,AL,FW0164652,WALGREENS,1613 GLENN BLVD SW  FORT PAYNE  AL 35968,1016500,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FW0164652.csv,AL,DE KALB
34.4399919,-85.7620185,1,49,1049,AL,BW5383322,WAL-MART PHARMACY 10-0691,2001 GLENN BLVD SW  FORT PAYNE  AL 35968,802300,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW5383322.csv,AL,DE KALB
34.4602258,-85.7061273,1,49,1049,AL,BC2313790,C AND H DISCOUNT DRUGS,NORTH STORE 1916 GAULT AVE NORTH  FORT PAYNE  AL 35967,641040,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BC2313790.csv,AL,DE KALB
34.452957,-85.7114665,1,49,1049,AL,BH3118761,RITE AID,1303 GAULT AVENUE NORTH  FT PAYNE  AL 35967,605240,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BH3118761.csv,AL,DE KALB
34.4395926,-85.7504818,1,49,1049,AL,AK8739407,K MART PHARMACY #9560,101 CRACKER BARREL ROW SW  FORT PAYNE  AL 35968,448220,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AK8739407.csv,AL,DE KALB
34.4644167,-85.7275286,1,49,1049,AL,FA0477516,AMERICA'S BEST CARE PLUS,1825 EVERETT DRIVE WEST  FORT PAYNE  AL 35968,7200,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FA0477516.csv,AL,DE KALB
34.4315594,-88.1401048,1,59,1059,AL,AR2209636,REDMONT PHARMACY,1102 4TH STREET NW P O  BOX 1487  RED BAY  AL 35582,3115480,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AR2209636.csv,AL,FRANKLIN
33.806046,-86.8118199,1,73,1073,AL,BR5157107,ALABAMA CVS PHARMACY,434 HWY 31  WARRIOR  AL 35180,2809680,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5157107.csv,AL,JEFFERSON
33.8151452,-86.8083234,1,73,1073,AL,AW0478912,WARRIOR PHARMACY INC,219 MAIN STREET NORTH  WARRIOR  AL 35180,1376160,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AW0478912.csv,AL,JEFFERSON
33.8160015,-86.8077349,1,73,1073,AL,AB2703874,R&R DRUGS INC,300 MAIN STREET NORTH SUITE 100  WARRIOR  AL 35180,754720,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AB2703874.csv,AL,JEFFERSON
33.8034569,-86.9420054,1,73,1073,AL,BT9588661,THE CORNER DRUG STORE INC.,10107 CORNER SCHOOL RD  WARRIOR  AL 35180,514020,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BT9588661.csv,AL,JEFFERSON
33.47954,-86.7021521,1,73,1073,AL,BP7905714,PANNELL'S PHARMACY,8000 LIBERTY PARKWAY SUITE 126  BIRMINGHAM  AL 35242,8800,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BP7905714.csv,AL,SHELBY
33.4445047,-86.7894674,1,73,1073,AL,BW9552945,WALGREENS,737 MONTGOMERY HIGHWAY  VESTAVIA HILLS  AL 35216,741400,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW9552945.csv,AL,JEFFERSON
33.4651076,-86.7690487,1,73,1073,AL,BH7416046,HARBIN PHARMACY@ MOUNT ROYAL,1119 ROYAL TOWER DRIVE  BIRMINGHAM  AL 35209,115130,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BH7416046.csv,AL,JEFFERSON
33.4642365,-86.7764088,1,73,1073,AL,FB3372668,BROOKWOOD MEDICAL PLUS PHARMACY,2010 BROOKWOOD MEDICAL CENTER DRIVE  HOMEWOOD  AL 35209,25300,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FB3372668.csv,AL,JEFFERSON
33.4651076,-86.7690487,1,73,1073,AL,FU3191145,UC ACQUISITION CORP.,1119 ROYAL TOWER DRIVE  BIRMINGHAM  AL 35209,7560,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FU3191145.csv,AL,JEFFERSON
33.4265795,-86.7748419,1,73,1073,AL,BR6254798,ROCKY RIDGE PHARMACY,JACKSON S ROCKY RIDGE PHCY INC 3346 MORGAN DRIVE  VESTAVIA HILLS  AL 35216,699440,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR6254798.csv,AL,JEFFERSON
33.4225394,-86.7728541,1,73,1073,AL,BR5156838,ALABAMA CVS PHARMACY,2480 ROCKY RIDGE ROAD  VESTAVIA  AL 35243,928760,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5156838.csv,AL,JEFFERSON
33.4632132,-86.9142596,1,73,1073,AL,BF6101101,FRED'S PHARMACY #2351,165 BESSEMER SUPER HWY   MIDFIELD  AL 35228,873030,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BF6101101.csv,AL,JEFFERSON
33.4637729,-86.9089374,1,73,1073,AL,FM3178971,MILLS PHARMACY AT MIDFIELD,30 A PHILLIPS DR  MIDFIELD  AL 35228,67700,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FM3178971.csv,AL,JEFFERSON
31.0490944,-85.8840808,1,61,1061,AL,AH0473645,CENTER DRUG STORE,702 W MAPLE AVE  GENEVA  AL 36340,1993740,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AH0473645.csv,AL,GENEVA
31.0514132,-85.8993835,1,61,1061,AL,BW5383637,WAL-MART PHARMACY 10-1063,1608 W MAGNOLIA AVE  GENEVA  AL 36340,1281420,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW5383637.csv,AL,GENEVA
31.0490546,-85.8880676,1,61,1061,AL,FG0141414,GILSTRAP DRUGS,1008 W MAPLE AVE  GENEVA  AL 36340,973180,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FG0141414.csv,AL,GENEVA
31.0495502,-85.9012611,1,61,1061,AL,FM0817455,MED EXPRESS PHARMACY,1541 WEST MAGNOLIA AVE  SUITE 2  GENEVA  AL 36340,846010,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FM0817455.csv,AL,GENEVA
31.034021,-85.8636505,1,61,1061,AL,BG7165916,GILSTRAP DRUGS,501 SOUTH COMMERCE STREET PO BOX 99  GENEVA  AL 36340,175010,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BG7165916.csv,AL,GENEVA
33.626869,-86.686711,1,73,1073,AL,AJ7214644,JERRY'S PHARMACY,1532 HUFFMAN ROAD  BIRMINGHAM  AL 35215,1013240,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AJ7214644.csv,AL,JEFFERSON
33.6375363,-86.684697,1,73,1073,AL,BW8107826,WAL-MART PHARMACY 10-5100,1916 CENTER POINT RD  CENTER POINT  AL 35215,758830,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW8107826.csv,AL,JEFFERSON
33.5892432,-86.9371763,1,73,1073,AL,AA9454733,BROOKLERE PHARMACY NO. 102,3633 GRAY AVENUE  ADAMSVILLE  AL 35005,2804910,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AA9454733.csv,AL,JEFFERSON
33.3613017,-87.0021281,1,73,1073,AL,BW5383536,WAL-MART PHARMACY 10-0764,750 ACADEMY DR  BESSEMER  AL 35020,1651460,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW5383536.csv,AL,JEFFERSON
33.3723727,-86.9906663,1,73,1073,AL,BM0363325,MEDICAL CENTER PHARMACY,985 9TH AVENUE S W  STE 100  BESSEMER  AL 35022,1639290,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BM0363325.csv,AL,JEFFERSON
33.3365077,-86.9166052,1,73,1073,AL,BR5156612,ALABAMA CVS PHARMACY,2901 MORGAN RD   BESSEMER  AL 35022,1473820,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5156612.csv,AL,JEFFERSON
33.3340603,-86.9181841,1,73,1073,AL,BH8248949,"HART APOTHECARY, L",1209 LAKE DRIVE SUITE 101  BESSEMER  AL 35022,531490,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BH8248949.csv,AL,JEFFERSON
33.3355363,-86.9189768,1,73,1073,AL,BW4621187,WINN-DIXIE PHARMACY,2910 MORGAN ROAD SUITE 128  BESSEMER  AL 35022,634090,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW4621187.csv,AL,JEFFERSON
33.3583066,-86.9751992,1,73,1073,AL,AE0473695,EASTERN VALLEY DRUGS INC,1310 EASTERN VALLEY ROAD CHARLES E PRICKETT  BESSEMER  AL 35020,1674200,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AE0473695.csv,AL,JEFFERSON
31.1024138,-85.6958744,1,61,1061,AL,BR3051442,"REAGAN PHARMACY, DBA DON HAGLER",111 W MILL ST P O  BOX 515  HARTFORD  AL 36344,703720,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR3051442.csv,AL,GENEVA
33.4357945,-86.8114425,1,73,1073,AL,BC1699442,NAPHCARE,2090 COLUMBIANA ROAD SUITE 1100  BIRMINGHAM  AL 35216,53300,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BC1699442.csv,AL,JEFFERSON
33.33547,-86.852619,1,73,1073,AL,BP5811333,PHARMERICA,509 MINERAL TRACE SUITE  200  BIRMINGHAM  AL 35244,2709300,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BP5811333.csv,AL,JEFFERSON
33.3555563,-86.8484346,1,73,1073,AL,BW6198964,WALGREENS,2505 HWY 150  HOOVER  AL 35244,1306720,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW6198964.csv,AL,JEFFERSON
33.3618158,-86.8248581,1,73,1073,AL,BW5382558,WAL-MART PHARMACY 10-1229,2780 JOHN HAWKINS PARKWAY  HOOVER  AL 35244,835680,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW5382558.csv,AL,JEFFERSON
33.3558143,-86.8426277,1,73,1073,AL,BP7946366,PUBLIX PHARMACY,2543 JOHN HAWKINS PARKWAY  HOOVER  AL 35244,288600,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BP7946366.csv,AL,JEFFERSON
33.3498186,-86.8681786,1,73,1073,AL,BB7462726,ALABAMA CVS PHARMACY,2301 JOHN HAWKINS PKWY  HOOVER  AL 35244,951750,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BB7462726.csv,AL,JEFFERSON
33.3531999,-86.8740443,1,73,1073,AL,FW1131654,WALGREENS,5271 ROSS BRIDGE PKWY  HOOVER  AL 35226,355200,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FW1131654.csv,AL,JEFFERSON
33.3618597,-86.8530832,1,73,1073,AL,FT1661013,TARGET STORES A DIV. OF TARGET CORP,TARGET STORE T 2503 5561 GROVE BLVD  BIRMINGHAM  AL 35226,107250,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FT1661013.csv,AL,JEFFERSON
33.3475936,-86.8705889,1,73,1073,AL,BB7562261,"BRUNO'S, #252",2250 HWY 150  BIRMINGHAM  AL 35244,116600,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BB7562261.csv,AL,JEFFERSON
33.9013159,-88.1340367,1,75,1075,AL,AF7856098,FAMILY HEALTH PHARMACY,55298 HIGHWAY 17 PO BOX 505  SULLIGENT  AL 35586,631550,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AF7856098.csv,AL,LAMAR
32.6983635,-87.5928945,1,65,1065,AL,BF5238781,FRANK'S CARE PHARMACY,1207 STATE STREET  GREENSBORO  AL 36744,1186290,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BF5238781.csv,AL,HALE
32.7007312,-87.5946432,1,65,1065,AL,BR5156674,ALABAMA CVS PHARMACY,675 TUSCALOOSA STREET  GREENSBORO  AL 36744,391560,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5156674.csv,AL,HALE
33.563663,-88.0500987,1,75,1075,AL,AJ6659962,JOE GOLDEN DRUG INC,13532 HWY 96 EAST PO BOX 408  MILLPORT  AL 35576,492340,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AJ6659962.csv,AL,LAMAR
34.8202593,-87.6509453,1,77,1077,AL,BF9339361,SOUTHERN FAMILY MARKET #55,1604 FLORENCE BOULEVARD  FLORENCE  AL 35630,2896330,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BF9339361.csv,AL,LAUDERDALE
34.8285307,-87.63239,1,77,1077,AL,FW0158077,WALGREENS,2602 FLORENCE BLVD  FLORENCE  AL 35630,1409150,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FW0158077.csv,AL,LAUDERDALE
34.8290468,-87.625996,1,77,1077,AL,AS0481058,K MART CORPORATION,K MART 3848 105 S COX CREEK PARKWAY  FLORENCE  AL 35630,397290,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AS0481058.csv,AL,LAUDERDALE
34.8206521,-87.6556854,1,77,1077,AL,BR5156383,ALABAMA CVS PHARMACY,1501 FLORENCE BLVD  FLORENCE  AL 35630,2001730,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5156383.csv,AL,LAUDERDALE
34.8282979,-87.638611,1,77,1077,AL,BH2094338,RITE AID,2403 FLORENCE BOULEVARD  FLORENCE  AL 35630,1130360,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BH2094338.csv,AL,LAUDERDALE
34.8341568,-87.6251166,1,77,1077,AL,BW5383548,WAL-MART PHARMACY 10-0766,3100 HOUGH RD  FLORENCE  AL 35630,976840,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW5383548.csv,AL,LAUDERDALE
34.8348918,-87.6330017,1,77,1077,AL,BM4483311,MILNER-RUSHING EXPRESS PHCY,2602 HOUGH ROAD  FLORENCE  AL 35630,647780,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BM4483311.csv,AL,LAUDERDALE
34.8364045,-87.6709843,1,77,1077,AL,BH4571560,TIM'S DISCOUNT DRUGS,2401 HELTON DRIVE  FLORENCE  AL 35630,576350,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BH4571560.csv,AL,LAUDERDALE
34.8421958,-87.6340326,1,77,1077,AL,BT7156448,TARGET STORES A DIV.OF TARGET CORP.,372 COX CREEK PARKWAY  FLORENCE  AL 35630,383900,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BT7156448.csv,AL,LAUDERDALE
34.8302603,-87.6667051,1,77,1077,AL,BM2228876,MER-ROB PHARMACY,2112 HELTON DR  FLORENCE  AL 35630,209600,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BM2228876.csv,AL,LAUDERDALE
34.8337096,-87.630939,1,77,1077,AL,BA7784184,A & E MEDICAL,235 AZALEA DRIVE  FLORENCE  AL 35630,100740,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BA7784184.csv,AL,LAUDERDALE
34.8335156,-87.6387267,1,77,1077,AL,BW1768590,WATSON PHARM & HOMECARE INC,2465 MALL ROAD  FLORENCE  AL 35630,28460,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW1768590.csv,AL,LAUDERDALE
34.8371745,-87.6295895,1,77,1077,AL,FP3581774,PUBLIX ALABAMA,322 COX CREEK PARKWAY  FLORENCE  AL 35630,8100,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FP3581774.csv,AL,LAUDERDALE
34.8401206,-87.6888522,1,77,1077,AL,BR5155470,ALABAMA CVS PHARMACY,1002 COX CREEK PKWY   FLORENCE  AL 35633,1466400,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BR5155470.csv,AL,LAUDERDALE
32.5841459,-85.4396931,1,81,1081,AL,FO2141404,OUR HOME PHARMACY,2320 MOORES MILL ROAD SUITE 100  AUBURN  AL 36830,69600,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FO2141404.csv,AL,LEE
31.2293404,-85.4350589,1,69,1069,AL,BW8305890,WALGREENS,2940 WEST MAIN STREET  DOTHAN  AL 36305,2744100,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW8305890.csv,AL,HOUSTON
31.2531615,-85.436147,1,69,1069,AL,BS2996948,SCOTT-COOK PHARMCY,1233 WESTGATE PARKWAY  DOTHAN  AL 36303,1597940,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BS2996948.csv,AL,HOUSTON
31.2407928,-85.4802158,1,69,1069,AL,BD9122691,ALABAMA CVS PHARMACY,5730 W  MAIN ST   DOTHAN  AL 36305,1600690,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BD9122691.csv,AL,HOUSTON
31.2336225,-85.4539561,1,69,1069,AL,BD5908148,DOCTORS CENTER PHARMACY,4119 WEST MAIN STREET  DOTHAN  AL 36305,1391790,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BD5908148.csv,AL,HOUSTON
31.2349476,-85.4523043,1,69,1069,AL,BH4723715,RITE AID,4030 WEST MAIN STREET  DOTHAN  AL 36305,540410,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BH4723715.csv,AL,HOUSTON
31.236917,-85.4590055,1,69,1069,AL,BW9496351,WESTSIDE PHARMACY,4440 W  MAIN ST  SUITE 1  DOTHAN  AL 36305,381910,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW9496351.csv,AL,HOUSTON
31.234758,-85.4513576,1,69,1069,AL,BW5280538,WINN-DIXIE PHARMACY,3850 W  MAIN STREET  DOTHAN  AL 36305,377870,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW5280538.csv,AL,HOUSTON
31.2662148,-85.4462155,1,69,1069,AL,FT0154651,TARGET STORES A DIV. OF TARGET CORP.,4601 MONTGOMERY HWY STE 300  DOTHAN  AL 36303,227000,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FT0154651.csv,AL,HOUSTON
31.238732,-85.4626758,1,69,1069,AL,FP2246090,PUBLIX ALABAMA,4650 WEST MAIN STREET  SUITE 700  DOTHAN  AL 36305,94000,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FP2246090.csv,AL,HOUSTON
31.2488199,-85.4288323,1,69,1069,AL,FP2551100,PUBLIX ALABAMA,3525 ROSS CLARK CIRCLE  SUITE 100  DOTHAN  AL 36303,47900,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FP2551100.csv,AL,HOUSTON
31.2279543,-85.4299406,1,69,1069,AL,BH4723703,HARCO,"2721 WEST MAIN STREET, DOTHAN, AL 36301",466520,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BH4723703.csv,AL,HOUSTON
31.2270815,-85.4307487,1,69,1069,AL,BB9339400,SOUTHERN FAMILY MARKET #81,3090 ROSS CLARK CIRCLE SW  DOTHAN  AL 36301,214400,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BB9339400.csv,AL,HOUSTON
31.2235972,-85.3952687,1,69,1069,AL,AP4135364,PHARMACY HEALTH SERVICES INC,277 W MAIN ST  DOTHAN  AL 36301,200370,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AP4135364.csv,AL,HOUSTON
31.1887066,-85.3993418,1,69,1069,AL,BW4075948,WINN-DIXIE #454,2131 ROSS CLARK CIRCLE  DOTHAN  AL 36301,543340,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW4075948.csv,AL,HOUSTON
31.1935214,-85.4041807,1,69,1069,AL,AK9695543,K MART PHARMACY #7360,2214 ROSS CLARK CIRCLE S W  DOTHAN  AL 36301,566960,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AK9695543.csv,AL,HOUSTON
32.5752679,-85.4992984,1,81,1081,AL,BA8191455,AUBURN DRUGS,1650 B SOUTH COLLEGE STREET  AUBURN  AL 36830,2660,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BA8191455.csv,AL,LEE
32.6382604,-85.4799339,1,81,1081,AL,FP3018353,PUBLIX ALABAMA,2900 EAST UNIVERSITY DRIVE  AUBURN  AL 36830,23600,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FP3018353.csv,AL,LEE
32.6652595,-85.3635608,1,81,1081,AL,BW5122027,WINN-DIXIE PHARMACY,1441 FOXRUN PARKWAY  OPELIKA  AL 36801,524370,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BW5122027.csv,AL,LEE
31.293382,-85.1099872,1,69,1069,AL,BB4569488,BEASLEY PHARMACY,111 EAST CHURCH STREET PO BOX 614  COLUMBIA  AL 36319,249090,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BB4569488.csv,AL,HOUSTON
33.552741,-86.8674,1,73,1073,AL,BJ9774349,JEFFERSON HEALTH SYSTEM,2101 DANIEL PAYNE DRIVE  BIRMINGHAM  AL 35214,213700,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BJ9774349.csv,AL,JEFFERSON
32.5367687,-85.095573,1,81,1081,AL,AS4599671,SMITHS PLAZA DRUGS INC,P O  BOX 398 2463 LEE RD 430  SMITHSSTATION  AL 36877,1093200,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AS4599671.csv,AL,LEE
32.539229,-85.0992983,1,81,1081,AL,FU2900101,U SAVE IT PHARMACY #17,2463 LEE ROAD 430  SMITHS STATION  AL 36877,269800,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-FU2900101.csv,AL,LEE
34.5698005,-85.6147473,1,49,1049,AL,BV9990412,VALLEY HEAD DRUGS,114 COMMERCE AVE PO BOX 133  VALLEY HEAD  AL 35989,448710,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-BV9990412.csv,AL,DE KALB
34.5698005,-85.6147473,1,49,1049,AL,AM8483846,MORGAN DRUGS,114 COMMERCE AVE  VALLEY HEAD  AL 35989,32200,https://www.washingtonpost.com/wp-stat/dea-pain-pill-database/bulk/pharmacy/AL-AM8483846.csv,AL,DE KALB
